stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
2466,冠西電子企業股份有限公司,冠西電,2,新北市中和區連城路258號11樓,謝淑娟,黃琮善,黃琮善,總經理,1981-05-25,2001-09-17,171458697,7647731,0,每年,股東會,德昌聯合會計師事務所,林之凱,陳秀莉,www.cosmo-inc.com
2467,志聖工業股份有限公司,志聖,13,新北市林口區工二工業區工八路2-1號,梁茂生,梁又文,吳晏城,協理,1978-04-18,2001-09-17,156755348,0,0,每年,董事會,資誠聯合會計師事務所,李典易,吳偉豪,www.csun.com.tw
2468,華經資訊企業股份有限公司,華經,18,台北市內湖區行愛路78巷25號6樓,林詩梅,唐宇華、楊正寧,陳秀月,財務副總經理,1977-04-11,2001-09-17,69961249,0,0,每年,股東會,勤業眾信會計師事務所,蔡侑玲,劉紋伶,http://www.fis.com.tw
2471,資通電腦股份有限公司,資通,18,台北市中山北路2段111號3樓,余宏揚,林青龍,林青龍,總經理,1980-12-03,2001-09-17,47253890,0,0,每年,股東會,資誠聯合會計師事務所,廖福銘,陳晉昌,www.ares.com.tw
2472,立隆電子工業股份有限公司,立隆電,13,台中市大里區國光路一段147號,吳志銘,吳志銘,張真卿,董事長特別助理,1976-02-12,2001-09-17,164735137,0,0,每年,股東會,安永聯合會計師事務所,涂清淵,羅文振,www.lelon.com.tw
2474,可成科技股份有限公司,可成,14,台南市永康區仁愛街398號,洪水樹,洪天賜,侯乃鳳,投資人關係資深經理,1984-11-23,2001-09-17,649145068,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,廖鴻儒,吳長駿,www.catcher-group.com
2476,鉅祥企業股份有限公司,鉅祥,13,桃園市新屋區九斗里8鄰九洲路1號,林於晃,林映碩,廖文(女英),財務部經理,1975-02-01,2001-09-17,210095958,0,0,每年,股東會,致遠聯合會計師事務所,呂瑞文,厲斌(王玉),www.gs.com.tw
2477,美隆工業股份有限公司,美隆電,14,桃園市桃園區幸福路99號,吳明賢,吳堂誌,郭力榕,副總經理,1973-01-15,2001-09-17,158573244,0,0,每年,董事會,大中國際聯合會計師事務所,張榕枝,施文婉,www.meiloon.com.tw/
2478,大毅科技股份有限公司,大毅,13,桃園市蘆竹區山鼻里3鄰南山路二段470巷26號1樓,江財寶,江財寶,劉俐妏,資深副總經理,1989-12-28,2001-09-17,144731339,0,0,每年,董事會,致遠聯合會計師事務所,呂瑞文,曾瓊慧,http://www.tai.com.tw
2480,敦陽科技股份有限公司,敦陽科,18,新竹市東大路二段83號12F之1,梁修宗,梁修宗,黃新琪,總經理暨執行長室副總,1993-03-24,2001-09-17,106360291,0,0,每年,董事會,安永聯合會計師事務所,許新民,黃敏如,https://www.sti.com.tw/
2481,強茂股份有限公司,強茂,1,高雄市岡山區岡山北路24號,方敏清,方敏清,沈盈秀,財務長,1986-05-20,2001-09-17,382114927,0,0,每年,董事會,安永聯合會計師事務所,李芳文,傅文芳,www.panjit.com.tw
2482,連宇股份有限公司,連宇,14,新北市土城區自強街15巷1號1樓,羅鋇,羅鋇(暫代),賴政緯,財務長,1983-10-06,2001-09-19,77882711,0,0,每年,股東會,正風聯合會計師事務所,吳欣亮,彭莉真,https://uicpaymentsinc.com/
2483,百容電子股份有限公司,百容,13,台中市南屯區工業區25路20號,廖本林,廖本林,蔡荻宜,總管理處協理,1981-12-08,2001-09-17,109093807,0,0,每年,董事會,勤業眾信聯合會計師事務所,蔣淑菁,蘇定堅,http://www.ece.com.tw
2484,希華晶體科技股份有限公司,希華,13,427台中市潭子區中山路三段111巷1-1號,曾穎堂,曾榮孟,陳春蓉,經理,1988-01-26,2001-09-17,159421022,0,0,每年,股東會,安永聯合會計師事務所,黃靖雅,&#20931;清淵,http://www.siward.com
2485,兆赫電子股份有限公司,兆赫,15,新北市中和區員山路512號7樓,黃啟瑞,林慶輝,何文順,財務長,1981-03-18,2001-09-17,317689037,0,0,每年,股東會,資誠聯合會計師事務所,梁益彰,文雅芳,http://www.zinwell.com.tw
2486,一詮精密工業股份有限公司,一詮,2,新北市新莊區五工五路17號,周萬順,周萬順,楊柏榮,協理,1977-08-18,2001-09-19,233958579,0,0,每年,董事會,資誠聯合會計師事務所,林雅慧,阮呂曼玉,www.i-chiun.com.tw
2488,漢平電子工業股份有限公司,漢平,14,台南市仁德區中正路三段256號,劉深鏗,劉深鏗,劉深鏗,董事長兼總經理,1969-04-01,2001-09-17,79999433,0,0,每年,股東會,資誠聯合會計師事務所,田中玉,林姿妤,www.hanpin.com.tw
2489,瑞軒科技股份有限公司,瑞軒,2,新北市中和區連城路268號17樓,吳春發,吳旭軒,邱裕平,財務長,1994-08-11,2001-09-17,680000000,0,0,每半會計年度,董事會,資誠聯合會計師事務所,吳仁杰,張淑瓊,www.amtran.com.tw
2491,吉祥全球實業股份有限公司,吉祥全,2,新北市新店區中正路54巷6號,陳碧華,羅光偉,陳碧華,董事長,1995-04-14,2001-09-19,82008000,0,0,每年,股東會,基富聯合會計師事務所,黃世佳,黃榮全,www.focl.com.tw
2492,華新科技股份有限公司,華新科,13,台北市松智路1號24樓,焦佑衡,曾明燦,李定珠,副總,1970-07-29,2001-09-17,485804774,0,0,每年,股東會,勤業眾信聯合會計師事務所,施錦川,洪國田,www.passivecomponent.com
2493,揚博科技股份有限公司,揚博,13,台北市信義區松德路171號17樓,蘇勝義,蘇勝義,蘇勝義,董事長,1980-11-01,2002-01-23,114437390,0,0,每年,董事會,資誠聯合會計師事務所,林瑟凱,支秉鈞,http://www.ampoc.com.tw
2495,普安科技股份有限公司,普安,12,新北市中和區中山路三段102號8樓,羅仕東,羅仕東,陳慶東,總經理特助,1993-01-19,2002-03-25,273551538,0,0,每年,股東會,安侯建業聯合會計師事務所,吳趙仁,陳盈如,www.infortrend.com
2496,卓越成功股份有限公司,卓越,33,台北市中正區忠孝西路一段50號22樓之11,曾淑鈴,曾淑鈴,曾淑鈴,董事長兼總經理,1991-06-15,2002-03-08,19100440,0,0,每半會計年度,董事會,安侯建業聯合會計師事務所,呂倩慧,鄭安志,https://www.chenliedu2496.com/tw/
2497,怡利電子工業股份有限公司,怡利電,10,彰化縣伸港鄉溪底村工東一路37號,陳錫勳,陳錫勳,柯茂全,總管理處副總,1983-06-22,2002-02-04,122799676,0,0,每年,股東會,安永聯合會計師事務所,黃子評,羅文振,HTTP://www.e-lead.com.tw
2498,宏達國際電子股份有限公司,宏達電,15,桃園市桃園區興華路23號,王雪紅,王雪紅,盧佳德,法務長暨公司治理主管,1997-05-15,2002-03-26,833533985,0,0,每年,股東會,勤業眾信聯合會計師事務所,王攀發,洪國田,http://www.htc.com
2501,國泰建設股份有限公司,國建,22,台北市敦化南路二段218號2樓,張清櫆,李虹明,林清樑,資深副總經理,1964-12-01,1967-10-28,1159561059,0,0,每年,股東會,勤業眾信聯合會計師事務所,林淑婉,邵志明,www.cathay-red.com.tw
2504,國產建材實業股份有限公司,國產,22,台北市內湖區新湖一路8號7樓,徐蘭英,吳志仁,許見印,協理,1954-11-30,1978-03-14,1180000000,0,0,每年,股東會,安永聯合會計師事務所,王瑄瑄,劉慧媛,www.gdc.com.tw
2505,國揚實業股份有限公司,國揚,22,台北市南港區經貿一路170號11樓之8,林子&#23515;,彭邵齡,王正怡,財務處協理,1972-06-02,1979-11-14,380000000,0,0,每年,董事會,資誠聯合會計師事務所,梁益彰,陳&#21843;東,www.kycc.com.tw
2506,太平洋建設股份有限公司,太設,22,台北市信義區光復南路495號,柳逸義,陳清暉,陳清暉,總經理,1967-06-14,1980-02-02,387000000,86499581,0,每半會計年度,董事會,安侯建業聯合會計師事務所,池世欽,潘俊名,www.pacific-group.com.tw
2509,全坤建設開發股份有限公司,全坤建,22,台北市內湖區新湖二路329號6樓,李勇毅,江清峰,韋建玲,稽核經理,1973-01-27,1988-05-20,224550530,0,0,每年,股東會,安侯建業聯合會計師事務所,曾國禓,黃欣婷,www.gtg.com.tw
2511,太子建設開發股份有限公司,太子,22,臺南市東區中華東路1段398號8樓,羅智先,林宏俊,林俊良,財務部協理,1973-09-22,1991-04-24,1623326147,0,0,每年,股東會,資誠聯合會計師事務所,吳建志,王駿凱,https://www.prince.com.tw
2514,龍邦國際興業股份有限公司,龍邦,33,台北市中正區忠孝西路一段50號9樓,劉偉龍,劉偉龍,董一清,副總經理,1988-01-22,1992-09-26,394729278,0,0,每年,股東會,安永聯合會計師事務所,林素雯,楊智惠,http://www.longbon.com.tw
2515,中華工程股份有限公司,中工,22,北市松山區東興路12號6樓,周志明,周志明,程安慈,協理,1950-09-01,1993-03-02,1530899822,0,0,每年,股東會,勤業眾信聯合會計師事務所,黃堯麟,周仕杰,www.bes.com.tw
2516,新亞建設開發股份有限公司,新建,22,臺北市八德路四段760號15-16樓,鄒宏基,賴調燦,陳柏仲,副總經理,1967-12-04,1993-05-25,226278457,0,0,每年,董事會,安侯建業聯合會計師事務所,池世欽,鄒依芸,http://www.newasia.com.tw/
2520,冠德建設股份有限公司,冠德,22,台北市大安區和平東路三段131號2樓,馬志綱,張勝安,張勝安,總經理,1979-11-23,1993-10-27,554170100,0,0,每年,董事會,安侯建業聯合會計師事務所,韓沂璉,陳宗哲,http://www.kindom.com.tw
2524,京城建設股份有限公司,京城,22,高雄市左營區博愛二路150號16樓,蔡天贊,蔡天贊,周敬恆,協理,1985-09-13,1994-10-18,369419600,0,0,每年,股東會,信永中和聯合會計師事務所,莊淑媛,卓傳陣,http://www.kingtown.com.tw/
2527,宏璟建設股份有限公司,宏璟,22,台北市基隆路一段420號10樓,簡文祥,周家佩,簡文祥,董事長,1986-12-19,1995-03-06,270306000,0,0,每年,董事會,勤業眾信聯合會計師事務所,林旺生,施俊弘,http://www.asehcc.com.tw
2528,皇普建設股份有限公司,皇普,22,桃園市桃園區文中路747號6樓,蘇永平,蘇永平,許連晉,協理,1985-01-17,1995-03-10,413358540,50000000,0,每半會計年度,董事會,立本台灣聯合會計師事務所,程建憲,陶鴻文,http://crowell.com.tw
2530,大華建設股份有限公司,華建,22,台北市內湖區成功路五段460號16樓,鄭斯聰,黃智楨,李俊賢,副總經理,1960-12-28,1995-10-12,839988000,119235534,0,每季,董事會,安永聯合會計師事務所,黃建澤,林素雯,www.delpha.com.tw
2534,宏盛建設股份有限公司,宏盛,22,台北市松山區敦化北路168號14樓,林新欽,陸永富,陳育德,經理,1986-07-09,1996-02-12,474227970,0,0,每年,股東會,勤業眾信聯合會計師事務所,謝東儒,邱盟捷,http://www.hsc.com.tw
2535,達欣工程股份有限公司,達欣工,22,台北市大安區敦化南路二段92號9樓,王人正,廖肇邦,陳士修,資深副總經理,1967-02-13,1996-03-11,270793967,0,0,每年,董事會,勤業眾信聯合會計師事務所,劉明賢,李冠豪,www.dacin.com.tw
2536,宏普建設股份有限公司,宏普,22,台北市大安區敦化南路二段19號9樓,華展投資股份有限公司指派代表人：游武龍,游武龍,詹俊炫,稽核經理,1988-10-05,1996-03-14,332808652,0,0,每年,股東會,安侯建業聯合會計師事務所,許明芳,洪士剛,www.hong-pu.com.tw
2537,聯上開發股份有限公司,聯上發,22,台北市信義區忠孝東路五段68號36樓,蘇永義,李志明,李志明,總經理,1987-08-19,1996-09-06,300557795,0,0,每年,董事會,安侯建業聯合會計師事務所,黃欣婷,鄒依芸,www.5v.com.tw
2538,基泰建設股份有限公司,基泰,22,台北市中正區衡陽路五十一號十樓,楊儲明,馮先勉,紀鈞舜,法務室主任,1979-11-07,1996-11-01,445025495,0,0,每年,股東會,安永聯合會計師事務所,林素雯,楊智惠,www.keetai.com.tw
2539,櫻花建設股份有限公司,櫻花建,22,台中市西區臺灣大道二段239號4樓,陳世英,沈淑貞,陳世英,董事長,1987-05-02,1997-07-16,994252151,0,0,每年,股東會,立本台灣聯合會計師事務所,張宜鈞,程建憲,www.sakurad.com.tw
2540,愛山林建設開發股份有限公司,愛山林,22,台北市中山區龍江路128號2樓,祝文宇,祝藝,張境在,副董事長,1986-09-06,1989-12-26,674909975,0,0,每年,董事會,安侯建業聯合會計師事務所,池世欽,黃欣婷,https://www.isanlin.com/
2542,興富發建設股份有限公司,興富發,22,台北市中山區樂群二路267號10樓,曹淵博,范華軍,廖昭雄,開發部副總經理,1980-01-23,1999-05-03,2070555751,0,0,每年,董事會,安侯建業聯合會計師事務所,韓沂璉,鄒依芸,http://www.highwealth.com.tw/
2543,皇昌營造股份有限公司,皇昌,22,台北市內湖區潭美街539號23樓,江程金,黃重雷,官心惠,副總經理,1981-02-16,1999-10-15,455029027,0,0,每半會計年度,股東會,霈昇聯合會計師事務所,林育雅,李菡,www.hcgc.com.tw
2545,皇翔建設股份有限公司,皇翔,22,台北市博愛路38號8樓,廖年吉,廖宇祥,游玉華,財務部副總,1991-12-06,2000-09-11,327734808,0,0,每年,股東會,安侯建業聯合會計師事務所,鄒依芸,陳宗哲,www.hhe.com.tw
2546,根基營造股份有限公司,根基,22,106台北市和平東路三段131號6樓,袁藹維,黃義芳/陳俊明,范錦華,副總經理,1982-04-13,2000-09-11,123136031,0,0,每年,董事會,安侯建業聯合會計師事務所,韓沂璉,陳宗哲,http://www.kedge.com.tw
2547,日勝生活科技股份有限公司,日勝生,22,台北市大同區市民大道一段209號14樓,林榮顯,劉垚凱,陳婷婷,協理,1982-03-26,2000-12-22,1035094649,0,0,每年,股東會,勤業眾信聯合會計師事務所,楊清鎮,方涵妮,http://www.radium.com.tw
2548,華固建設股份有限公司,華固,22,台北市信義路四段456號7樓,鍾榮昌,洪嘉昇,劉若梅,財務長,1989-04-06,2002-08-26,304493998,0,0,每年,董事會,資誠聯合會計師事務所,王方瑜,林佳鴻,https://www.huaku.com.tw
2597,潤弘精密工程事業股份有限公司,潤弘,22,台北市中山區八德路二段308號10樓,李志宏,莫惟瀚,莫惟瀚,總經理,1975-11-03,2010-03-26,258930000,0,0,每年,股東會,資誠聯合會計師事務所,黃金連,張淑瓊,https://www.rtc.com.tw
2601,益航股份有限公司,益航,31,台北市復興南路二段237號14樓,郭人豪,郭人豪,林燕玲,董事會秘書處協理,1963-10-08,1965-11-04,824776067,0,0,每年,股東會,安侯建業聯合會計師事務所,潘俊名,張淑瑩,www.firsteam.com.tw
2603,長榮海運股份有限公司,長榮,29,台北市中山區民生東路二段166號,張衍義,吳光輝,吳光輝,總經理,1968-09-25,1987-09-21,2165042996,0,0,每年,股東會,資誠聯合會計師事務所,賴宗羲,余正富,www.evergreen-marine.com
2605,新興航運股份有限公司,新興,29,台北市大安區復興南路一段368號14樓,許積皋,許積皋,許志鴻,財務處副總經理,1968-02-27,1989-12-08,585353297,0,0,每年,董事會,資誠聯合會計師事務所,林一帆,廖福銘,http://www.snc.com.tw/
2606,裕民航運股份有限公司,裕民,29,台北市敦化南路二段207號29樓,徐旭東,王書吉,張宗良,副總經理,1968-08-29,1990-12-08,845055712,0,0,每年,股東會,勤業眾信聯合會計師事務所,劉紋伶,戴信維,http://www.uming.com.tw
2607,長榮國際儲運股份有限公司,榮運,29,桃園市桃園區經國路899號,邱顯育,林振芳,林振芳,總經理,1973-10-05,1990-12-14,1067141094,0,0,每年,股東會,資誠聯合會計師事務所,賴宗羲,余正富,www.evergreen-eitc.com.tw
2608,嘉里大榮物流股份有限公司,嘉里大榮,29,台北市中正區新生南路一段50號14樓,沈宗桂,財務暨行政總處：阮慧雯；營運總處：滕德昌,阮慧雯,財務暨行政總處總經理,1959-12-21,1990-12-20,467000498,0,0,每年,股東會,勤業眾信聯合會計師事務所,吳麗冬,蘇定堅,http://www.kerrytj.com
2609,陽明海運股份有限公司,陽明,29,基隆市七堵區明德一路271號,蔡豐明,白崑榮,白崑榮,總經理,1972-12-29,1992-04-20,3492104270,0,0,每年,股東會,勤業眾信聯合會計師事務所,鄭欽宗,楊承修,http://www.yangming.com/
2610,中華航空股份有限公司,華航,29,桃園市大園區航站南路一號,高星潢,陳漢銘,魯淑慧,處長,1959-09-07,1993-02-26,6076934992,0,0,每年,董事會,勤業眾信聯合會計師事務所,李冠豪,錢奕圻,http://www.china-airlines.com
2611,志信國際股份有限公司,志信,29,台北市中山區建國北路二段33號12樓,黃春發,陳秀奇,陳秀奇,總經理,1973-11-15,1993-10-28,189002272,0,0,每年,董事會,勤業眾信聯合會計師事務所,方涵妮,陳昭宇,www.tsgroup.com.tw
2612,中國航運股份有限公司,中航,29,台北市濟南路一段15號9樓,彭士孝,戴聖堅,唐邦正,協理,1978-01-31,1994-10-20,197484593,0,0,每年,董事會,安侯建業聯合會計師事務所,區耀軍,簡思娟,http://www.cmt.tw
2613,中國貨櫃運輸股份有限公司,中櫃,29,新北市汐止區大同路三段二七五號,林宏年,吳清泉,陳政宏,副總經理,1969-11-27,1995-01-20,148423458,0,0,每年,董事會,資誠聯合會計師事務所,阮呂曼玉,林雅慧,http://www.cctcorp.com.tw
2614,東森國際股份有限公司,東森,33,台北市復興南路一段368號8樓,廖尚文,廖尚文,鄭應娜,資深副總經理,1975-05-14,1995-09-23,300243070,0,0,每年,董事會,安侯建業聯合會計師事務所,黃欣婷,陳宗哲,http://www.emic.com.tw
